location,shell,proxy,value,std
Youra,Y-W_G,mg_ca,0.813464305,0.050648748
Youra,Y-W_G,mg_ca,0.71692215,0.052978129
Youra,Y-W_G,mg_ca,0.687910673,0.033742256
Youra,Y-W_G,mg_ca,0.69967735,0.030592368
Youra,Y-W_G,mg_ca,0.756052539,0.039416948
Youra,Y-W_G,mg_ca,0.749529381,0.04650053
Youra,Y-W_G,mg_ca,0.678385457,0.032152545
Youra,Y-W_G,mg_ca,0.666424549,0.042076363
Youra,Y-W_G,mg_ca,0.650712739,0.031560146
Youra,Y-W_G,mg_ca,0.695795373,0.06261289
Youra,Y-W_G,mg_ca,0.72747523,0.039178391
Youra,Y-W_G,mg_ca,0.711468142,0.043357207
Youra,Y-W_G,mg_ca,0.802093945,0.037791502
Youra,Y-W_G,mg_ca,0.74046098,0.026073351
Youra,Y-W_G,mg_ca,0.803969798,0.050190721
Youra,Y-W_G,mg_ca,0.744399732,0.044032987
Youra,Y-W_G,mg_ca,0.789988073,0.034355316
Youra,Y-W_G,mg_ca,0.694479296,0.02168654
Youra,Y-W_G,mg_ca,0.776511595,0.054056984
Youra,Y-W_G,mg_ca,0.786136084,0.044565858
Youra,Y-W_G,mg_ca,0.788259536,0.039545605
Youra,Y-W_G,mg_ca,0.824026374,0.041054633
Youra,Y-W_G,mg_ca,0.940482696,0.046611582
